Airline,AirlineID,Source,Destination,Route,Total_Stops,DepartureDatetime,ArrivalDatetime,DurationMinutes,DayOfWeek,IsWeekend,Price
SpiceJet,8,CCU,BLR,CCU-BLR,0,3/27/2019 17:15,3/27/2019 19:45,150,2,0,3847
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/21/2019 17:00,5/21/2019 18:00,1500,1,0,14151
Jet Airways,4,DEL,COK,DEL-COK,1,3/6/2019 8:00,3/6/2019 4:25,1225,2,0,13843
Jet Airways,4,BLR,DEL,BLR-DEL,0,5/18/2019 15:15,5/18/2019 18:10,175,5,1,7229
Jet Airways,4,BOM,HYD,BOM-HYD,0,6/18/2019 2:55,6/18/2019 4:20,85,1,0,4995
Jet Airways,4,DEL,COK,DEL-COK,1,6/6/2019 20:55,6/6/2019 4:25,450,3,0,10262
Jet Airways,4,DEL,COK,DEL-COK,2,5/9/2019 5:30,5/9/2019 4:25,1375,3,0,13029
Jet Airways,4,DEL,COK,DEL-COK,1,3/9/2019 19:15,3/9/2019 4:25,550,5,1,14053
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/1/2019 16:55,3/1/2019 7:40,885,4,0,26890
SpiceJet,8,CCU,BLR,CCU-BLR,0,4/1/2019 17:10,4/1/2019 19:40,150,0,0,3841
Air India,1,BLR,DEL,BLR-DEL,1,3/1/2019 10:30,3/1/2019 22:55,745,4,0,11003
Vistara,10,BLR,DEL,BLR-DEL,0,4/9/2019 11:30,4/9/2019 14:20,170,1,0,5403
Multiple carriers,6,DEL,COK,DEL-COK,1,3/3/2019 8:00,3/3/2019 18:50,650,6,1,15342
Air India,1,CCU,BLR,CCU-BLR,2,6/12/2019 20:30,6/12/2019 13:45,1035,2,0,12224
IndiGo,3,MAA,CCU,MAA-CCU,0,3/15/2019 19:35,3/15/2019 21:55,140,4,0,6297
SpiceJet,8,CCU,BLR,CCU-BLR,1,5/1/2019 15:55,5/1/2019 21:25,330,2,0,8844
Multiple carriers,6,DEL,COK,DEL-COK,1,6/1/2019 14:00,6/1/2019 1:30,690,5,1,13377
GoAir,2,BLR,DEL,BLR-DEL,0,3/9/2019 20:55,3/9/2019 23:50,175,5,1,5706
Air India,1,DEL,COK,DEL-COK,1,6/12/2019 21:00,6/12/2019 7:40,640,2,0,8372
IndiGo,3,DEL,COK,DEL-COK,1,5/27/2019 6:40,5/27/2019 21:00,860,0,0,6526
IndiGo,3,BLR,DEL,BLR-DEL,0,6/1/2019 16:55,6/1/2019 19:45,170,5,1,4823
IndiGo,3,BOM,HYD,BOM-HYD,0,6/24/2019 16:55,6/24/2019 18:25,90,0,0,3175
Multiple carriers,6,DEL,COK,DEL-COK,1,5/6/2019 9:00,5/6/2019 19:00,600,0,0,10407
IndiGo,3,BLR,DEL,BLR-DEL,0,4/18/2019 4:00,4/18/2019 6:50,170,3,0,4423
Vistara,10,CCU,BLR,CCU-BLR,1,5/9/2019 17:00,5/9/2019 20:20,1640,3,0,9555
Jet Airways,4,CCU,BLR,CCU-BLR,1,4/1/2019 16:30,4/1/2019 16:20,1430,0,0,12681
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/6/2019 14:05,6/6/2019 4:40,875,3,0,13059
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/9/2019 16:30,5/9/2019 10:05,1055,3,0,8586
GoAir,2,BLR,DEL,BLR-DEL,0,4/6/2019 20:55,4/6/2019 23:40,165,5,1,3419
SpiceJet,8,CCU,BLR,CCU-BLR,0,6/3/2019 17:10,6/3/2019 19:40,150,0,0,3873
Air India,1,CCU,BLR,CCU-BLR,1,6/6/2019 10:00,6/6/2019 20:25,625,3,0,10203
Jet Airways,4,DEL,COK,DEL-COK,2,5/27/2019 19:30,5/27/2019 4:25,535,0,0,13029
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/15/2019 16:30,5/15/2019 22:35,365,2,0,10844
Jet Airways,4,CCU,BLR,CCU-BLR,1,3/24/2019 18:55,3/24/2019 8:10,795,6,1,11134
Vistara,10,CCU,BLR,CCU-BLR,1,6/12/2019 20:20,6/12/2019 18:50,1350,2,0,8610
IndiGo,3,CCU,BLR,CCU-BLR,0,4/15/2019 20:20,4/15/2019 22:55,155,0,0,4174
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/9/2019 8:00,3/9/2019 9:30,1530,5,1,11087
SpiceJet,8,BLR,DEL,BLR-DEL,0,6/18/2019 21:10,6/18/2019 0:05,175,1,0,3971
Jet Airways,4,DEL,COK,DEL-COK,1,4/9/2019 7:05,4/9/2019 19:00,715,1,0,17531
SpiceJet,8,BLR,DEL,BLR-DEL,0,6/6/2019 5:55,6/6/2019 8:35,160,3,0,3573
Air India,1,CCU,BLR,CCU-BLR,1,5/1/2019 9:25,5/1/2019 7:55,1350,2,0,8366
Air India,1,CCU,BLR,CCU-BLR,0,3/3/2019 14:15,3/3/2019 16:45,150,6,1,13885
Multiple carriers,6,DEL,COK,DEL-COK,2,6/9/2019 17:50,6/9/2019 1:30,460,6,1,18485
Air Asia,0,CCU,BLR,CCU-BLR,0,4/27/2019 19:55,4/27/2019 22:25,150,5,1,4409
Vistara,10,CCU,BLR,CCU-BLR,1,5/1/2019 20:20,5/1/2019 23:25,1625,2,0,8085
Multiple carriers,6,DEL,COK,DEL-COK,1,6/6/2019 17:30,6/6/2019 1:30,480,3,0,13377
Air India,1,DEL,COK,DEL-COK,2,5/21/2019 13:20,5/21/2019 7:40,1100,1,0,13538
Multiple carriers,6,DEL,COK,DEL-COK,1,3/6/2019 19:00,3/6/2019 1:35,395,2,0,15147
Jet Airways,4,BLR,DEL,BLR-DEL,0,5/27/2019 11:10,5/27/2019 14:05,175,0,0,4030
Multiple carriers,6,DEL,COK,DEL-COK,1,6/6/2019 8:00,6/6/2019 19:15,675,3,0,14848
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/18/2019 22:50,3/18/2019 8:15,565,0,0,13555
Air India,1,DEL,COK,DEL-COK,2,5/18/2019 7:05,5/18/2019 9:25,1580,5,1,10975
Jet Airways,4,DEL,COK,DEL-COK,2,5/21/2019 9:40,5/21/2019 12:35,1615,1,0,13029
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/12/2019 8:25,5/12/2019 9:20,1495,6,1,9663
Jet Airways,4,BOM,HYD,BOM-HYD,0,6/1/2019 10:20,6/1/2019 11:50,90,5,1,4050
Jet Airways,4,DEL,COK,DEL-COK,1,6/3/2019 17:30,6/3/2019 4:25,655,0,0,14714
Air India,1,BLR,DEL,BLR-DEL,2,3/1/2019 10:30,3/1/2019 21:25,655,4,0,11213
Jet Airways,4,BLR,DEL,BLR-DEL,0,4/9/2019 6:00,4/9/2019 8:45,165,1,0,4544
SpiceJet,8,CCU,BLR,CCU-BLR,0,6/15/2019 9:00,6/15/2019 11:25,145,5,1,3873
Multiple carriers,6,DEL,COK,DEL-COK,1,4/9/2019 13:00,4/9/2019 21:00,480,1,0,12537
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/6/2019 9:35,5/6/2019 19:10,575,0,0,13067
Jet Airways,4,DEL,COK,DEL-COK,2,5/9/2019 23:05,5/9/2019 4:25,1760,3,0,16704
Air India,1,BLR,DEL,BLR-DEL,1,3/15/2019 6:45,3/15/2019 12:15,330,4,0,8714
Jet Airways,4,DEL,COK,DEL-COK,2,6/3/2019 14:35,6/3/2019 12:35,1320,0,0,13376
SpiceJet,8,MAA,CCU,MAA-CCU,0,6/27/2019 8:20,6/27/2019 10:35,135,3,0,3597
Multiple carriers,6,DEL,COK,DEL-COK,1,5/18/2019 12:50,5/18/2019 1:30,760,5,1,7670
Air India,1,CCU,BLR,CCU-BLR,2,3/24/2019 9:50,3/24/2019 23:15,2245,6,1,14410
Air India,1,DEL,COK,DEL-COK,1,5/15/2019 9:45,5/15/2019 9:25,1420,2,0,7480
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/9/2019 20:00,5/9/2019 18:15,1335,3,0,13584
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/1/2019 16:55,3/1/2019 10:25,1050,4,0,25735
Jet Airways,4,BLR,DEL,BLR-DEL,0,4/1/2019 17:45,4/1/2019 20:45,180,0,0,4544
Multiple carriers,6,DEL,COK,DEL-COK,1,5/21/2019 9:15,5/21/2019 19:15,600,1,0,8099
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/15/2019 16:30,5/15/2019 4:40,730,2,0,10844
Jet Airways,4,DEL,COK,DEL-COK,1,3/21/2019 19:15,3/21/2019 4:25,550,3,0,12557
Jet Airways,4,DEL,COK,DEL-COK,0,5/9/2019 11:00,5/9/2019 14:15,195,3,0,9564
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/12/2019 21:25,3/12/2019 9:30,725,1,0,13817
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/18/2019 9:35,5/18/2019 19:10,575,5,1,12384
Multiple carriers,6,DEL,COK,DEL-COK,1,5/21/2019 4:55,5/21/2019 19:15,860,1,0,7575
Air India,1,CCU,BLR,CCU-BLR,2,5/6/2019 16:45,5/6/2019 12:00,1155,0,0,14120
Multiple carriers,6,DEL,COK,DEL-COK,1,3/9/2019 7:05,3/9/2019 22:20,915,5,1,6916
Multiple carriers,6,DEL,COK,DEL-COK,1,5/27/2019 7:10,5/27/2019 22:30,920,0,0,7878
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/18/2019 22:50,3/18/2019 20:20,1290,0,0,11087
IndiGo,3,CCU,BLR,CCU-BLR,0,4/27/2019 14:25,4/27/2019 16:55,150,5,1,4804
SpiceJet,8,MAA,CCU,MAA-CCU,0,6/15/2019 9:45,6/15/2019 12:00,135,5,1,3597
Air India,1,CCU,BLR,CCU-BLR,2,5/15/2019 5:50,5/15/2019 16:15,2065,2,0,12723
IndiGo,3,BOM,HYD,BOM-HYD,0,5/15/2019 20:05,5/15/2019 21:40,95,2,0,2227
Air India,1,DEL,COK,DEL-COK,1,5/24/2019 7:00,5/24/2019 19:15,735,4,0,9929
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/9/2019 21:10,6/9/2019 9:20,730,6,1,11841
Jet Airways,4,DEL,COK,DEL-COK,1,5/9/2019 11:30,5/9/2019 4:25,1015,3,0,12373
Jet Airways,4,DEL,COK,DEL-COK,1,5/21/2019 20:55,5/21/2019 19:00,1325,1,0,12898
Air India,1,DEL,COK,DEL-COK,2,3/3/2019 5:55,3/3/2019 7:40,1545,6,1,15113
Multiple carriers,6,DEL,COK,DEL-COK,1,5/18/2019 11:40,5/18/2019 19:00,440,5,1,10529
Air India,1,DEL,COK,DEL-COK,2,3/27/2019 13:05,3/27/2019 7:40,1115,2,0,8875
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/15/2019 8:25,5/15/2019 20:45,740,2,0,10844
Air India,1,BLR,DEL,BLR-DEL,0,3/1/2019 6:10,3/1/2019 8:55,165,4,0,15676
Jet Airways,4,CCU,BLR,CCU-BLR,1,4/1/2019 8:25,4/1/2019 23:35,910,0,0,7064
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/9/2019 8:25,6/9/2019 19:50,685,6,1,10844
Jet Airways,4,BOM,HYD,BOM-HYD,1,3/6/2019 14:00,3/6/2019 16:50,1610,2,0,19595
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/1/2019 14:05,5/1/2019 8:15,1090,2,0,13941
IndiGo,3,DEL,COK,DEL-COK,1,3/21/2019 8:35,3/21/2019 16:10,455,3,0,6790
SpiceJet,8,CCU,BLR,CCU-BLR,0,4/27/2019 9:00,4/27/2019 11:25,145,5,1,3841
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/18/2019 11:40,3/18/2019 9:00,1280,0,0,11087
Air India,1,DEL,COK,DEL-COK,2,5/15/2019 19:45,5/15/2019 19:15,1410,2,0,11491
IndiGo,3,BLR,DEL,BLR-DEL,0,4/9/2019 5:30,4/9/2019 8:20,170,1,0,3943
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/1/2019 11:40,3/1/2019 7:40,1200,4,0,22270
Vistara,10,BLR,DEL,BLR-DEL,0,6/9/2019 17:00,6/9/2019 19:35,155,6,1,4878
Jet Airways,4,DEL,COK,DEL-COK,1,6/9/2019 22:50,6/9/2019 4:25,335,6,1,14714
Multiple carriers,6,DEL,COK,DEL-COK,1,6/24/2019 6:40,6/24/2019 19:00,740,0,0,10877
Air India,1,DEL,COK,DEL-COK,2,6/15/2019 19:45,6/15/2019 19:15,1410,5,1,9653
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/24/2019 20:00,5/24/2019 12:00,960,4,0,14571
Jet Airways,4,CCU,BLR,CCU-BLR,1,4/1/2019 18:55,4/1/2019 20:45,1550,0,0,7064
IndiGo,3,CCU,BLR,CCU-BLR,0,3/6/2019 15:20,3/6/2019 17:55,155,2,0,5618
Multiple carriers,6,DEL,COK,DEL-COK,1,5/15/2019 14:00,5/15/2019 1:30,690,2,0,13727
Vistara,10,DEL,COK,DEL-COK,0,4/1/2019 14:40,4/1/2019 17:50,190,0,0,4851
Air India,1,CCU,BLR,CCU-BLR,2,3/24/2019 9:10,3/24/2019 21:50,760,6,1,15187
GoAir,2,BLR,DEL,BLR-DEL,0,5/15/2019 7:45,5/15/2019 10:40,175,2,0,3419
IndiGo,3,BLR,DEL,BLR-DEL,0,4/1/2019 6:05,4/1/2019 8:50,165,0,0,3943
Jet Airways,4,DEL,COK,DEL-COK,2,5/18/2019 9:40,5/18/2019 12:35,1615,5,1,15129
IndiGo,3,BLR,DEL,BLR-DEL,0,6/21/2019 0:25,6/21/2019 3:15,170,4,0,3419
Air India,1,DEL,COK,DEL-COK,2,5/21/2019 20:00,5/21/2019 19:15,1395,1,0,10861
IndiGo,3,DEL,COK,DEL-COK,1,4/21/2019 5:10,4/21/2019 10:05,295,6,1,7074
Air India,1,CCU,BLR,CCU-BLR,2,5/6/2019 9:25,5/6/2019 15:05,1780,0,0,11542
IndiGo,3,DEL,COK,DEL-COK,1,4/21/2019 6:50,4/21/2019 12:10,320,6,1,6968
Jet Airways,4,BLR,DEL,BLR-DEL,0,6/12/2019 17:45,6/12/2019 20:45,180,2,0,5769
Vistara,10,CCU,BLR,CCU-BLR,1,6/12/2019 20:20,6/12/2019 22:40,1580,2,0,7927
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/12/2019 18:55,6/12/2019 8:15,800,2,0,13044
Jet Airways,4,DEL,COK,DEL-COK,2,5/21/2019 23:05,5/21/2019 12:35,810,1,0,15129
SpiceJet,8,CCU,BLR,CCU-BLR,0,5/1/2019 9:00,5/1/2019 11:25,145,2,0,3841
IndiGo,3,CCU,BLR,CCU-BLR,0,6/24/2019 20:20,6/24/2019 22:55,155,0,0,4804
SpiceJet,8,BLR,DEL,BLR-DEL,0,4/12/2019 5:55,4/12/2019 8:35,160,4,0,4319
Jet Airways,4,DEL,COK,DEL-COK,1,5/27/2019 21:50,5/27/2019 19:00,1270,0,0,16079
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/18/2019 22:50,3/18/2019 5:05,375,0,0,54826
IndiGo,3,DEL,COK,DEL-COK,1,3/9/2019 17:30,3/9/2019 1:35,485,5,1,12351
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/6/2019 17:00,5/6/2019 19:10,1570,0,0,13067
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/12/2019 18:55,3/12/2019 7:40,765,1,0,13817
SpiceJet,8,BLR,DEL,BLR-DEL,0,5/21/2019 21:10,5/21/2019 0:05,175,1,0,3625
Air India,1,BOM,HYD,BOM-HYD,3,3/12/2019 9:40,3/12/2019 15:15,1775,1,0,18293
Vistara,10,BLR,DEL,BLR-DEL,0,4/1/2019 19:30,4/1/2019 22:15,165,0,0,5613
Air India,1,DEL,COK,DEL-COK,1,3/6/2019 6:10,3/6/2019 8:15,1565,2,0,11038
IndiGo,3,BLR,DEL,BLR-DEL,0,4/3/2019 6:05,4/3/2019 8:50,165,2,0,4077
Multiple carriers,6,DEL,COK,DEL-COK,1,3/27/2019 8:00,3/27/2019 21:00,780,2,0,6883
Air India,1,BLR,DEL,BLR-DEL,0,3/3/2019 17:00,3/3/2019 19:45,165,6,1,19508
Air India,1,BLR,DEL,BLR-DEL,1,3/15/2019 8:50,3/15/2019 23:15,865,4,0,8714
IndiGo,3,CCU,BLR,CCU-BLR,0,5/1/2019 4:40,5/1/2019 7:15,155,2,0,4804
Multiple carriers,6,DEL,COK,DEL-COK,1,3/3/2019 8:00,3/3/2019 15:30,450,6,1,15078
SpiceJet,8,CCU,BLR,CCU-BLR,0,4/21/2019 17:10,4/21/2019 19:40,150,6,1,4807
Multiple carriers,6,DEL,COK,DEL-COK,3,3/6/2019 11:35,3/6/2019 21:00,565,2,0,21829
Vistara,10,BLR,DEL,BLR-DEL,0,3/24/2019 11:30,3/24/2019 14:10,160,6,1,5403
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/1/2019 7:00,3/1/2019 16:10,550,4,0,26890
GoAir,2,CCU,BLR,CCU-BLR,1,5/18/2019 23:30,5/18/2019 7:45,495,5,1,7335
Jet Airways,4,DEL,COK,DEL-COK,2,3/27/2019 17:35,3/27/2019 4:25,650,2,0,9412
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/21/2019 8:25,5/21/2019 19:50,685,1,0,10844
IndiGo,3,BLR,DEL,BLR-DEL,0,6/6/2019 18:55,6/6/2019 21:50,175,3,0,4990
Jet Airways,4,DEL,COK,DEL-COK,2,5/27/2019 23:05,5/27/2019 4:25,1760,0,0,16704
Air India,1,DEL,COK,DEL-COK,2,4/9/2019 5:55,4/9/2019 19:15,2240,1,0,7711
Jet Airways,4,DEL,COK,DEL-COK,1,6/3/2019 17:30,6/3/2019 4:25,655,0,0,10262
Multiple carriers,6,DEL,COK,DEL-COK,1,6/24/2019 12:50,6/24/2019 21:00,490,0,0,6007
Air India,1,CCU,BLR,CCU-BLR,2,4/1/2019 9:25,4/1/2019 5:25,1200,0,0,12219
GoAir,2,BLR,DEL,BLR-DEL,0,5/1/2019 20:55,5/1/2019 23:40,165,2,0,3898
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/6/2019 17:00,5/6/2019 22:05,1745,0,0,11467
Air India,1,CCU,BLR,CCU-BLR,2,5/18/2019 8:20,5/18/2019 20:25,725,5,1,12534
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/6/2019 8:25,6/6/2019 18:15,590,3,0,10844
SpiceJet,8,BLR,DEL,BLR-DEL,0,3/24/2019 5:45,3/24/2019 8:35,170,6,1,4377
Vistara,10,MAA,CCU,MAA-CCU,0,6/9/2019 17:45,6/9/2019 20:05,140,6,1,11982
SpiceJet,8,BLR,DEL,BLR-DEL,0,6/9/2019 9:30,6/9/2019 12:20,170,6,1,4423
Jet Airways,4,DEL,COK,DEL-COK,1,3/3/2019 19:15,3/3/2019 4:25,550,6,1,17234
Vistara,10,CCU,BLR,CCU-BLR,1,4/1/2019 7:10,4/1/2019 22:55,945,0,0,8295
Jet Airways,4,DEL,COK,DEL-COK,2,3/6/2019 5:30,3/6/2019 19:45,2295,2,0,15864
GoAir,2,BLR,DEL,BLR-DEL,0,5/27/2019 11:40,5/27/2019 14:30,170,0,0,3398
Multiple carriers,6,DEL,COK,DEL-COK,1,6/9/2019 13:00,6/9/2019 1:30,750,6,1,7198
Jet Airways,4,BLR,DEL,BLR-DEL,0,4/6/2019 6:00,4/6/2019 8:45,165,5,1,7229
Jet Airways,4,DEL,COK,DEL-COK,2,6/12/2019 5:30,6/12/2019 4:25,1375,2,0,13014
Air India,1,CCU,BLR,CCU-BLR,1,5/9/2019 14:35,5/9/2019 14:35,1440,3,0,6528
Jet Airways,4,DEL,COK,DEL-COK,2,6/12/2019 9:35,6/12/2019 12:35,1620,2,0,13292
Jet Airways,4,DEL,COK,DEL-COK,2,5/21/2019 19:10,5/21/2019 19:00,1430,1,0,15129
Air India,1,DEL,COK,DEL-COK,2,6/15/2019 20:00,6/15/2019 19:15,1395,5,1,11071
SpiceJet,8,CCU,BLR,CCU-BLR,0,4/21/2019 6:55,4/21/2019 9:30,155,6,1,4174
Multiple carriers,6,DEL,COK,DEL-COK,1,3/27/2019 4:00,3/27/2019 18:50,890,2,0,11299
Jet Airways,4,DEL,COK,DEL-COK,1,5/18/2019 19:45,5/18/2019 12:35,1010,5,1,12373
Air India,1,BLR,DEL,BLR-DEL,1,3/1/2019 5:50,3/1/2019 9:15,1645,4,0,13439
IndiGo,3,CCU,BLR,CCU-BLR,0,5/1/2019 20:20,5/1/2019 22:55,155,2,0,4804
Air India,1,CCU,BLR,CCU-BLR,2,5/12/2019 9:25,5/12/2019 5:35,1210,6,1,11642
IndiGo,3,BLR,DEL,BLR-DEL,0,6/18/2019 0:25,6/18/2019 3:15,170,1,0,3419
IndiGo,3,CCU,BLR,CCU-BLR,2,5/21/2019 6:35,5/21/2019 12:10,335,1,0,6103
Air India,1,CCU,BLR,CCU-BLR,2,5/9/2019 7:00,5/9/2019 1:20,1100,3,0,13033
Jet Airways,4,BLR,DEL,BLR-DEL,2,3/18/2019 8:55,3/18/2019 15:55,420,0,0,11245
Jet Airways,4,CCU,BLR,CCU-BLR,1,4/1/2019 6:30,4/1/2019 12:00,330,0,0,10056
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/6/2019 20:25,6/6/2019 14:25,1080,3,0,10539
IndiGo,3,MAA,CCU,MAA-CCU,0,3/18/2019 22:05,3/18/2019 0:25,140,0,0,5277
Air India,1,CCU,BLR,CCU-BLR,1,5/21/2019 10:00,5/21/2019 23:15,795,1,0,11936
Jet Airways,4,DEL,COK,DEL-COK,2,6/9/2019 5:30,6/9/2019 4:25,1375,6,1,13014
Vistara,10,CCU,BLR,CCU-BLR,1,6/6/2019 17:00,6/6/2019 20:20,1640,3,0,8820
Jet Airways,4,DEL,COK,DEL-COK,1,5/9/2019 15:00,5/9/2019 12:35,1295,3,0,12373
Jet Airways,4,DEL,COK,DEL-COK,1,6/1/2019 9:00,6/1/2019 12:35,1655,5,1,10262
Jet Airways,4,BOM,HYD,BOM-HYD,0,6/3/2019 7:05,6/3/2019 8:30,85,0,0,4995
Jet Airways,4,DEL,COK,DEL-COK,1,3/27/2019 21:50,3/27/2019 19:45,1315,2,0,7438
IndiGo,3,CCU,BLR,CCU-BLR,0,3/21/2019 5:30,3/21/2019 8:20,170,3,0,4148
IndiGo,3,MAA,CCU,MAA-CCU,0,5/27/2019 14:45,5/27/2019 17:05,140,0,0,3597
Air Asia,0,CCU,BLR,CCU-BLR,1,5/1/2019 7:35,5/1/2019 23:30,955,2,0,5192
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/6/2019 8:00,3/6/2019 20:20,740,2,0,16736
Multiple carriers,6,DEL,COK,DEL-COK,1,6/1/2019 13:00,6/1/2019 21:00,480,5,1,7933
Air India,1,DEL,COK,DEL-COK,1,5/18/2019 8:00,5/18/2019 19:15,675,5,1,8879
IndiGo,3,DEL,COK,DEL-COK,0,5/12/2019 14:25,5/12/2019 17:40,195,6,1,5000
Vistara,10,CCU,BLR,CCU-BLR,1,5/6/2019 17:00,5/6/2019 9:05,965,0,0,8137
Air India,1,DEL,COK,DEL-COK,2,3/9/2019 16:55,3/9/2019 19:15,1580,5,1,22096
SpiceJet,8,BLR,DEL,BLR-DEL,0,3/24/2019 5:45,3/24/2019 8:35,170,6,1,4273
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/1/2019 18:40,3/1/2019 0:45,365,4,0,35185
IndiGo,3,CCU,BLR,CCU-BLR,1,4/15/2019 19:35,4/15/2019 23:15,220,0,0,4226
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/1/2019 8:25,5/1/2019 16:20,475,2,0,10844
IndiGo,3,BOM,HYD,BOM-HYD,0,6/12/2019 12:00,6/12/2019 13:30,90,2,0,2754
IndiGo,3,CCU,BLR,CCU-BLR,1,6/6/2019 10:30,6/6/2019 16:05,335,3,0,6301
Air India,1,CCU,BLR,CCU-BLR,2,5/18/2019 9:25,5/18/2019 13:45,1700,5,1,13222
Jet Airways,4,DEL,COK,DEL-COK,1,5/21/2019 17:30,5/21/2019 12:35,1145,1,0,12898
Air India,1,BLR,DEL,BLR-DEL,1,3/12/2019 6:45,3/12/2019 20:35,830,1,0,12127
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/21/2019 20:25,5/21/2019 22:05,1540,1,0,13067
Air India,1,CCU,BLR,CCU-BLR,2,4/1/2019 16:45,4/1/2019 20:25,1660,0,0,9920
GoAir,2,BLR,DEL,BLR-DEL,0,4/1/2019 7:45,4/1/2019 10:40,175,0,0,4239
Jet Airways,4,DEL,COK,DEL-COK,1,6/6/2019 21:50,6/6/2019 19:00,1270,3,0,14714
IndiGo,3,CCU,BLR,CCU-BLR,1,5/6/2019 18:05,5/6/2019 23:30,325,0,0,6218
IndiGo,3,MAA,CCU,MAA-CCU,0,3/1/2019 5:15,3/1/2019 7:35,140,4,0,7295
Multiple carriers,6,DEL,COK,DEL-COK,1,6/9/2019 3:50,6/9/2019 11:30,460,6,1,7408
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/9/2019 9:35,6/9/2019 18:00,505,6,1,13994
IndiGo,3,CCU,BLR,CCU-BLR,0,5/15/2019 14:25,5/15/2019 16:55,150,2,0,5224
SpiceJet,8,BOM,HYD,BOM-HYD,0,3/9/2019 5:45,3/9/2019 7:05,80,5,1,4391
Air India,1,CCU,BLR,CCU-BLR,2,5/18/2019 10:00,5/18/2019 5:25,1165,5,1,14109
SpiceJet,8,BLR,DEL,BLR-DEL,0,4/27/2019 9:30,4/27/2019 12:20,170,5,1,4885
Jet Airways,4,BLR,DEL,BLR-DEL,0,6/1/2019 8:20,6/1/2019 11:20,180,5,1,8016
Multiple carriers,6,DEL,COK,DEL-COK,1,6/24/2019 6:00,6/24/2019 12:35,395,0,0,12524
Jet Airways,4,DEL,COK,DEL-COK,1,3/27/2019 2:15,3/27/2019 18:50,995,2,0,6017
Air India,1,DEL,COK,DEL-COK,2,5/9/2019 22:00,5/9/2019 19:15,1275,3,0,10441
SpiceJet,8,BLR,DEL,BLR-DEL,0,4/1/2019 21:10,4/1/2019 0:05,175,0,0,3625
Air India,1,DEL,COK,DEL-COK,3,3/9/2019 5:15,3/9/2019 19:15,2280,5,1,15586
Air India,1,DEL,COK,DEL-COK,1,3/27/2019 8:00,3/27/2019 19:15,675,2,0,7199
Jet Airways,4,DEL,COK,DEL-COK,2,3/21/2019 6:20,3/21/2019 4:25,1325,3,0,12273
Multiple carriers,6,DEL,COK,DEL-COK,1,6/6/2019 19:00,6/6/2019 1:30,390,3,0,7530
Jet Airways,4,BOM,HYD,BOM-HYD,0,5/21/2019 19:35,5/21/2019 21:05,90,1,0,5678
Air India,1,DEL,COK,DEL-COK,2,6/24/2019 10:55,6/24/2019 7:40,1245,0,0,11753
SpiceJet,8,BOM,HYD,BOM-HYD,0,5/21/2019 22:45,5/21/2019 0:15,90,1,0,1965
IndiGo,3,DEL,COK,DEL-COK,1,3/21/2019 6:40,3/21/2019 13:20,400,3,0,10208
IndiGo,3,DEL,COK,DEL-COK,1,5/21/2019 20:25,5/21/2019 1:30,305,1,0,5054
IndiGo,3,DEL,COK,DEL-COK,1,3/3/2019 8:25,3/3/2019 15:30,425,6,1,14871
Jet Airways,4,DEL,COK,DEL-COK,1,5/18/2019 7:05,5/18/2019 19:00,715,5,1,12373
SpiceJet,8,BOM,HYD,BOM-HYD,0,6/15/2019 22:45,6/15/2019 0:15,90,5,1,2017
Jet Airways,4,CCU,BLR,CCU-BLR,1,3/24/2019 13:55,3/24/2019 4:45,890,6,1,10661
Multiple carriers,6,DEL,COK,DEL-COK,1,5/9/2019 10:20,5/9/2019 19:00,520,3,0,9794
