Airline,AirlineID,Source,Destination,Route,Total_Stops,DepartureDatetime,ArrivalDatetime,DurationMinutes,DayOfWeek,IsWeekend,Price
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-01 21:10:00,2019-05-01 08:15:00,665,2,0,10844
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-09 17:00:00,2019-06-09 19:10:00,1570,6,1,12692
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-06 08:25:00,2019-05-06 16:20:00,475,0,0,14781
GoAir,2,CCU,BLR,CCU-BLR,1,2019-05-24 23:30:00,2019-05-24 07:45:00,495,4,0,7335
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-05-27 08:20:00,2019-05-27 11:20:00,180,0,0,7229
Vistara,10,BLR,DEL,BLR-DEL,0,2019-03-24 21:10:00,2019-03-24 00:05:00,175,6,1,4353
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-18 20:00:00,2019-05-18 08:15:00,735,5,1,13941
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-12 09:45:00,2019-03-12 14:25:00,280,1,0,12295
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-27 22:50:00,2019-05-27 12:35:00,825,0,0,12898
Vistara,10,CCU,BLR,CCU-BLR,1,2019-05-09 07:10:00,2019-05-09 22:40:00,930,3,0,7927
Air Asia,0,BLR,DEL,BLR-DEL,0,2019-04-15 23:55:00,2019-04-15 02:45:00,170,0,0,4483
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-06 11:40:00,2019-03-06 18:25:00,405,2,0,19225
GoAir,2,DEL,COK,DEL-COK,1,2019-04-24 07:25:00,2019-04-24 13:35:00,370,2,0,4692
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-18 21:25:00,2019-03-18 09:30:00,725,0,0,13555
IndiGo,3,DEL,COK,DEL-COK,1,2019-04-09 15:00:00,2019-04-09 01:30:00,630,1,0,6270
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-06 18:55:00,2019-05-06 16:20:00,1285,0,0,13584
Jet Airways,4,DEL,COK,DEL-COK,2,2019-03-21 16:10:00,2019-03-21 18:50:00,1600,3,0,13180
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-12 20:25:00,2019-05-12 18:00:00,1295,6,1,14151
Vistara,10,DEL,COK,DEL-COK,0,2019-05-12 06:00:00,2019-05-12 09:10:00,190,6,1,6216
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-03 07:30:00,2019-03-03 18:50:00,680,6,1,15135
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-06 11:30:00,2019-03-06 21:00:00,570,2,0,15136
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-27 02:15:00,2019-06-27 19:00:00,1005,3,0,10262
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-18 09:35:00,2019-05-18 22:05:00,750,5,1,12384
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-04-01 09:35:00,2019-04-01 19:10:00,575,0,0,9314
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-06 17:00:00,2019-05-06 18:00:00,1500,0,0,9314
Air India,1,DEL,COK,DEL-COK,1,2019-06-01 09:00:00,2019-06-01 19:15:00,615,5,1,10454
Air India,1,DEL,COK,DEL-COK,1,2019-05-18 23:00:00,2019-05-18 07:40:00,520,5,1,8372
Jet Airways,4,DEL,COK,DEL-COK,1,2019-03-09 19:45:00,2019-03-09 04:25:00,520,5,1,11848
IndiGo,3,DEL,COK,DEL-COK,1,2019-06-01 08:30:00,2019-06-01 21:00:00,750,5,1,6416
IndiGo,3,BOM,HYD,BOM-HYD,0,2019-04-01 09:10:00,2019-04-01 10:40:00,90,0,0,3342
Jet Airways,4,CCU,BLR,CCU-BLR,2,2019-06-06 06:30:00,2019-06-06 07:25:00,1495,3,0,10118
Air India,1,CCU,BLR,CCU-BLR,2,2019-06-12 16:45:00,2019-06-12 12:30:00,1185,2,0,14960
IndiGo,3,DEL,COK,DEL-COK,1,2019-06-15 05:05:00,2019-06-15 16:10:00,665,5,1,6818
Air India,1,CCU,BLR,CCU-BLR,0,2019-06-12 14:15:00,2019-06-12 16:45:00,150,2,0,5510
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-21 06:30:00,2019-05-21 09:20:00,1610,1,0,14388
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-03 14:55:00,2019-06-03 22:30:00,455,0,0,7038
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-09 08:45:00,2019-05-09 19:15:00,630,3,0,8266
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-27 18:20:00,2019-06-27 19:00:00,1480,3,0,14300
Air India,1,CCU,BLR,CCU-BLR,1,2019-05-09 09:25:00,2019-05-09 07:55:00,1350,3,0,8366
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-06 22:50:00,2019-03-06 10:25:00,695,2,0,17261
Vistara,10,CCU,BLR,CCU-BLR,1,2019-06-06 07:10:00,2019-06-06 09:05:00,1555,3,0,8452
IndiGo,3,CCU,BLR,CCU-BLR,1,2019-04-01 15:10:00,2019-04-01 20:30:00,320,0,0,8567
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-15 07:05:00,2019-06-15 22:30:00,925,5,1,9646
Air India,1,DEL,COK,DEL-COK,2,2019-04-09 22:00:00,2019-04-09 19:15:00,1275,1,0,8341
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-09 17:30:00,2019-05-09 19:00:00,1530,3,0,12373
SpiceJet,8,MAA,CCU,MAA-CCU,0,2019-06-21 17:45:00,2019-06-21 20:05:00,140,4,0,3543
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-09 17:00:00,2019-06-09 23:35:00,395,6,1,13994
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-03-24 04:00:00,2019-03-24 06:50:00,170,6,1,4777
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-01 14:55:00,2019-06-01 22:30:00,455,5,1,7038
IndiGo,3,BOM,HYD,BOM-HYD,0,2019-04-03 16:55:00,2019-04-03 18:25:00,90,2,0,3175
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-09 10:00:00,2019-06-09 21:00:00,660,6,1,7408
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-06-15 21:15:00,2019-06-15 00:15:00,180,5,1,3943
Jet Airways,4,DEL,COK,DEL-COK,1,2019-03-06 08:00:00,2019-03-06 04:25:00,1225,2,0,15974
SpiceJet,8,CCU,BLR,CCU-BLR,0,2019-05-27 06:55:00,2019-05-27 09:30:00,155,0,0,3873
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-04-15 10:10:00,2019-04-15 13:00:00,170,0,0,4423
Jet Airways,4,DEL,COK,DEL-COK,2,2019-05-27 09:40:00,2019-05-27 04:25:00,1125,0,0,15129
IndiGo,3,DEL,COK,DEL-COK,1,2019-03-21 08:25:00,2019-03-21 21:00:00,755,3,0,8285
Air India,1,BOM,HYD,BOM-HYD,0,2019-06-06 06:20:00,2019-06-06 07:40:00,80,3,0,3100
Air India,1,BLR,DEL,BLR-DEL,2,2019-03-01 08:50:00,2019-03-01 09:25:00,1475,4,0,25430
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-03-18 13:10:00,2019-03-18 14:30:00,80,0,0,2385
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-06 10:20:00,2019-06-06 17:35:00,435,3,0,11316
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-15 02:15:00,2019-06-15 19:00:00,1005,5,1,10262
Air India,1,CCU,BLR,CCU-BLR,2,2019-05-24 05:50:00,2019-05-24 13:15:00,445,4,0,7662
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-03-24 16:55:00,2019-03-24 19:40:00,1605,6,1,14231
IndiGo,3,DEL,COK,DEL-COK,1,2019-06-09 09:15:00,2019-06-09 21:00:00,705,6,1,6838
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-15 06:45:00,2019-06-15 04:25:00,1300,5,1,13376
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-24 15:00:00,2019-06-24 19:00:00,1680,0,0,10262
IndiGo,3,DEL,COK,DEL-COK,1,2019-03-27 07:30:00,2019-03-27 15:30:00,480,2,0,8574
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-09 21:25:00,2019-03-09 07:40:00,615,5,1,7832
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-24 03:50:00,2019-06-24 19:00:00,910,0,0,12192
Jet Airways,4,BOM,HYD,BOM-HYD,0,2019-06-15 10:20:00,2019-06-15 11:50:00,90,5,1,4050
GoAir,2,BLR,DEL,BLR-DEL,0,2019-04-12 07:45:00,2019-04-12 10:40:00,175,4,0,6722
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-09 20:00:00,2019-06-09 16:20:00,1220,6,1,10844
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-15 07:00:00,2019-06-15 21:00:00,840,5,1,7408
Jet Airways,4,DEL,COK,DEL-COK,1,2019-03-21 20:50:00,2019-03-21 04:25:00,455,3,0,14189
SpiceJet,8,CCU,BLR,CCU-BLR,0,2019-05-24 17:10:00,2019-05-24 19:40:00,150,4,0,3841
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-09 14:05:00,2019-05-09 04:40:00,875,3,0,8586
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-27 10:35:00,2019-06-27 19:15:00,520,3,0,7155
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-12 08:25:00,2019-06-12 18:15:00,590,2,0,9899
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-06 08:25:00,2019-06-06 19:50:00,685,3,0,14571
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-05-18 18:55:00,2019-05-18 21:50:00,175,5,1,4823
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-05-09 08:20:00,2019-05-09 11:20:00,180,3,0,4544
Air India,1,BLR,DEL,BLR-DEL,1,2019-03-01 00:30:00,2019-03-01 20:30:00,1200,4,0,14752
Air India,1,CCU,BLR,CCU-BLR,2,2019-05-09 09:25:00,2019-05-09 13:45:00,1700,3,0,11542
Jet Airways,4,DEL,COK,DEL-COK,0,2019-05-21 09:50:00,2019-05-21 13:05:00,195,1,0,7202
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-09 10:35:00,2019-06-09 19:00:00,505,6,1,11098
Air India,1,BOM,HYD,BOM-HYD,0,2019-03-27 19:30:00,2019-03-27 20:45:00,75,2,0,2575
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-27 13:00:00,2019-03-27 01:35:00,755,2,0,6673
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-03-01 18:55:00,2019-03-01 21:45:00,170,4,0,14306
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-18 21:50:00,2019-05-18 04:25:00,395,5,1,15554
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-15 09:35:00,2019-05-15 14:25:00,1730,2,0,9314
Jet Airways,4,BOM,HYD,BOM-HYD,0,2019-03-09 06:30:00,2019-03-09 08:00:00,90,5,1,4995
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-21 11:40:00,2019-03-21 07:40:00,1200,3,0,7832
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-21 08:25:00,2019-05-21 08:15:00,1430,1,0,8586
Air India,1,DEL,COK,DEL-COK,0,2019-04-27 05:10:00,2019-04-27 08:00:00,170,5,1,6094
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-24 05:30:00,2019-06-24 19:00:00,810,0,0,13292
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-09 05:30:00,2019-06-09 04:25:00,1375,6,1,10368
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-27 10:00:00,2019-05-27 21:00:00,660,0,0,9718
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-21 08:55:00,2019-03-21 07:40:00,1365,3,0,7412
Air India,1,DEL,COK,DEL-COK,2,2019-06-06 22:00:00,2019-06-06 19:15:00,1275,3,0,10441
IndiGo,3,DEL,COK,DEL-COK,1,2019-03-03 10:45:00,2019-03-03 01:35:00,890,6,1,14871
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-18 08:00:00,2019-05-18 19:00:00,660,5,1,15554
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-01 14:05:00,2019-03-01 19:10:00,305,4,0,36235
IndiGo,3,BOM,HYD,BOM-HYD,0,2019-03-24 16:55:00,2019-03-24 18:25:00,90,6,1,3175
SpiceJet,8,MAA,CCU,MAA-CCU,0,2019-05-24 17:45:00,2019-05-24 20:05:00,140,4,0,3597
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-06-27 13:15:00,2019-06-27 14:45:00,90,3,0,1965
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-24 10:00:00,2019-06-24 19:00:00,540,0,0,12717
IndiGo,3,DEL,COK,DEL-COK,0,2019-06-03 14:25:00,2019-06-03 17:40:00,195,0,0,6015
Air Asia,0,BLR,DEL,BLR-DEL,0,2019-03-09 23:25:00,2019-03-09 02:10:00,165,5,1,5615
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-27 19:00:00,2019-03-27 01:35:00,395,2,0,7845
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-09 21:10:00,2019-06-09 22:35:00,1525,6,1,10844
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-15 21:25:00,2019-03-15 05:05:00,460,4,0,27210
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-04-06 14:25:00,2019-04-06 16:55:00,150,5,1,4174
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-21 08:00:00,2019-03-21 21:00:00,780,3,0,6883
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-21 09:00:00,2019-03-21 21:00:00,720,3,0,6883
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-21 10:20:00,2019-05-21 17:35:00,435,1,0,8355
SpiceJet,8,BLR,DEL,BLR-DEL,0,2019-03-24 20:30:00,2019-03-24 23:20:00,170,6,1,5469
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-06-27 06:00:00,2019-06-27 08:45:00,165,3,0,6478
Vistara,10,BLR,DEL,BLR-DEL,0,2019-03-03 19:40:00,2019-03-03 22:20:00,160,6,1,11913
IndiGo,3,DEL,COK,DEL-COK,1,2019-05-21 18:35:00,2019-05-21 01:30:00,415,1,0,7006
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-04-01 16:30:00,2019-04-01 22:35:00,365,0,0,12681
Jet Airways,4,DEL,COK,DEL-COK,2,2019-05-21 23:05:00,2019-05-21 19:00:00,1195,1,0,15129
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-15 14:00:00,2019-06-15 21:00:00,420,5,1,13587
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-01 19:15:00,2019-06-01 19:00:00,1425,5,1,14714
IndiGo,3,BLR,DEL,BLR-DEL,1,2019-03-03 07:30:00,2019-03-03 12:20:00,290,6,1,6220
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-06 07:05:00,2019-06-06 12:35:00,330,3,0,10262
Air India,1,CCU,BLR,CCU-BLR,1,2019-05-12 09:25:00,2019-05-12 18:30:00,545,6,1,8576
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-03-24 19:45:00,2019-03-24 20:40:00,1495,6,1,10031
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-24 19:10:00,2019-06-24 19:00:00,1430,0,0,12819
GoAir,2,DEL,COK,DEL-COK,1,2019-04-15 07:25:00,2019-04-15 13:35:00,370,0,0,5052
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-01 08:00:00,2019-03-01 08:15:00,1455,4,0,22270
Vistara,10,BLR,DEL,BLR-DEL,0,2019-04-27 07:00:00,2019-04-27 09:40:00,160,5,1,5613
SpiceJet,8,CCU,BLR,CCU-BLR,0,2019-04-01 09:00:00,2019-04-01 11:25:00,145,0,0,3873
IndiGo,3,DEL,COK,DEL-COK,0,2019-05-15 05:35:00,2019-05-15 08:50:00,195,2,0,6015
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-09 06:30:00,2019-06-09 12:00:00,330,6,1,10844
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-05-12 13:15:00,2019-05-12 14:45:00,90,6,1,2227
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-04-01 19:50:00,2019-04-01 22:50:00,180,0,0,7229
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-06 05:30:00,2019-06-06 19:00:00,810,3,0,10368
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-21 17:30:00,2019-05-21 04:25:00,655,1,0,12898
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-12 07:00:00,2019-06-12 19:00:00,720,2,0,12192
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-09 09:35:00,2019-05-09 23:35:00,840,3,0,12121
Air India,1,DEL,COK,DEL-COK,2,2019-05-27 06:50:00,2019-05-27 07:40:00,1490,0,0,16163
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-18 05:45:00,2019-03-18 18:25:00,760,0,0,12284
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-06-21 19:30:00,2019-06-21 22:15:00,165,4,0,5780
Jet Airways,4,BOM,HYD,BOM-HYD,0,2019-05-09 10:20:00,2019-05-09 11:50:00,90,3,0,4995
IndiGo,3,DEL,COK,DEL-COK,1,2019-06-09 05:10:00,2019-06-09 10:05:00,295,6,1,6496
Air India,1,DEL,COK,DEL-COK,2,2019-06-12 12:20:00,2019-06-12 19:15:00,1855,2,0,12488
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-05-15 07:10:00,2019-05-15 10:05:00,175,2,0,4823
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-06-18 05:45:00,2019-06-18 07:15:00,90,1,0,2647
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-03-03 13:00:00,2019-03-03 15:50:00,170,6,1,12649
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-12 11:40:00,2019-06-12 19:15:00,455,2,0,8266
Vistara,10,DEL,COK,DEL-COK,0,2019-05-15 06:00:00,2019-05-15 09:10:00,190,2,0,6216
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-04-01 01:30:00,2019-04-01 04:15:00,165,0,0,4423
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-06 08:00:00,2019-03-06 08:15:00,1455,2,0,17996
SpiceJet,8,DEL,COK,DEL-COK,1,2019-04-15 08:45:00,2019-04-15 13:15:00,270,0,0,5726
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-06 06:00:00,2019-03-06 15:30:00,570,2,0,15147
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-18 20:55:00,2019-05-18 19:00:00,1325,5,1,15554
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-24 23:05:00,2019-06-24 04:25:00,1760,0,0,12819
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-27 18:00:00,2019-06-27 01:30:00,450,3,0,7198
IndiGo,3,DEL,COK,DEL-COK,1,2019-04-03 16:00:00,2019-04-03 21:00:00,300,2,0,5073
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-06-27 21:15:00,2019-06-27 00:15:00,180,3,0,3943
Jet Airways,4,BOM,HYD,BOM-HYD,0,2019-03-27 07:10:00,2019-03-27 08:35:00,85,2,0,3205
SpiceJet,8,BLR,DEL,BLR-DEL,0,2019-05-12 05:55:00,2019-05-12 08:35:00,160,6,1,3257
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-06-03 22:15:00,2019-06-03 00:50:00,155,0,0,4804
IndiGo,3,BLR,DEL,BLR-DEL,1,2019-03-09 16:50:00,2019-03-09 21:35:00,285,5,1,10231
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-21 20:55:00,2019-05-21 04:25:00,450,1,0,12898
IndiGo,3,BOM,HYD,BOM-HYD,0,2019-03-21 21:20:00,2019-03-21 22:45:00,85,3,0,2227
Air India,1,CCU,BLR,CCU-BLR,2,2019-04-01 12:00:00,2019-04-01 11:10:00,1390,0,0,9258
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-24 16:30:00,2019-05-24 09:20:00,1010,4,0,9663
Jet Airways,4,BOM,HYD,BOM-HYD,0,2019-05-21 07:05:00,2019-05-21 08:30:00,85,1,0,8040
GoAir,2,BLR,DEL,BLR-DEL,0,2019-06-06 20:55:00,2019-06-06 23:40:00,165,3,0,3419
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-06-01 07:10:00,2019-06-01 10:10:00,180,5,1,8016
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-04-06 17:45:00,2019-04-06 20:45:00,180,5,1,7229
GoAir,2,DEL,COK,DEL-COK,1,2019-06-06 10:35:00,2019-06-06 19:35:00,540,3,0,4959
Air India,1,CCU,BLR,CCU-BLR,2,2019-06-09 12:00:00,2019-06-09 11:10:00,1390,6,1,10151
Air India,1,DEL,COK,DEL-COK,3,2019-05-18 05:15:00,2019-05-18 19:15:00,2280,5,1,10703
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-09 08:25:00,2019-06-09 18:15:00,590,6,1,10844
IndiGo,3,DEL,COK,DEL-COK,1,2019-03-06 16:10:00,2019-03-06 22:20:00,370,2,0,7205
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-18 08:55:00,2019-03-18 18:25:00,570,0,0,12284
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-09 09:35:00,2019-06-09 22:05:00,750,6,1,13994
IndiGo,3,DEL,COK,DEL-COK,0,2019-04-15 14:25:00,2019-04-15 17:40:00,195,0,0,6015
IndiGo,3,CCU,BLR,CCU-BLR,1,2019-04-03 06:15:00,2019-04-03 10:30:00,255,2,0,4226
Jet Airways,4,DEL,COK,DEL-COK,2,2019-03-21 19:10:00,2019-03-21 18:50:00,1420,3,0,9483
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-05-15 07:10:00,2019-05-15 10:10:00,180,2,0,5198
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-27 05:30:00,2019-06-27 19:00:00,810,3,0,10368
Vistara,10,MAA,CCU,MAA-CCU,0,2019-06-03 17:45:00,2019-06-03 20:05:00,140,0,0,11982
Air India,1,BLR,DEL,BLR-DEL,1,2019-03-15 11:50:00,2019-03-15 13:00:00,1510,4,0,8032
Air India,1,CCU,BLR,CCU-BLR,0,2019-05-15 14:15:00,2019-05-15 16:45:00,150,2,0,5510
IndiGo,3,DEL,COK,DEL-COK,1,2019-05-09 23:30:00,2019-05-09 04:35:00,305,3,0,8177
Air Asia,0,DEL,COK,DEL-COK,1,2019-06-01 16:45:00,2019-06-01 22:25:00,340,5,1,11410
GoAir,2,DEL,COK,DEL-COK,1,2019-03-21 07:00:00,2019-03-21 12:50:00,350,3,0,9385
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-06 10:00:00,2019-06-06 19:00:00,540,3,0,10262
SpiceJet,8,CCU,BLR,CCU-BLR,0,2019-06-18 09:00:00,2019-06-18 11:25:00,145,1,0,3873
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-21 11:40:00,2019-03-21 18:50:00,430,3,0,11999
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-27 18:20:00,2019-06-27 12:35:00,1095,3,0,14300
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-05-12 13:15:00,2019-05-12 14:45:00,90,6,1,2175
Air India,1,DEL,COK,DEL-COK,2,2019-05-09 06:50:00,2019-05-09 07:40:00,1490,3,0,14431
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-05-21 06:00:00,2019-05-21 08:45:00,165,1,0,7229
IndiGo,3,CCU,BLR,CCU-BLR,1,2019-05-24 19:20:00,2019-05-24 23:45:00,265,4,0,3809
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-24 07:30:00,2019-06-24 19:15:00,705,0,0,7354
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-27 08:00:00,2019-03-27 15:30:00,450,2,0,12537
Air India,1,DEL,COK,DEL-COK,1,2019-05-27 13:00:00,2019-05-27 19:15:00,375,0,0,9719
Jet Airways,4,BOM,HYD,BOM-HYD,0,2019-05-24 10:20:00,2019-05-24 11:50:00,90,4,0,8040
Jet Airways,4,BOM,HYD,BOM-HYD,0,2019-05-24 07:05:00,2019-05-24 08:30:00,85,4,0,4995
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-04-06 23:30:00,2019-04-06 02:20:00,170,5,1,4591
Air India,1,CCU,BLR,CCU-BLR,1,2019-06-06 16:45:00,2019-06-06 21:05:00,1700,3,0,7662
IndiGo,3,MAA,CCU,MAA-CCU,0,2019-06-24 07:55:00,2019-06-24 10:15:00,140,0,0,3850
IndiGo,3,DEL,COK,DEL-COK,1,2019-06-03 08:35:00,2019-06-03 22:30:00,835,0,0,6442
IndiGo,3,DEL,COK,DEL-COK,1,2019-06-03 23:30:00,2019-06-03 04:35:00,305,0,0,11378
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-27 15:00:00,2019-06-27 01:30:00,630,3,0,13377
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-21 08:25:00,2019-05-21 20:45:00,740,1,0,10844
Jet Airways,4,BOM,HYD,BOM-HYD,0,2019-05-09 07:05:00,2019-05-09 08:30:00,85,3,0,4995
Air India,1,DEL,COK,DEL-COK,2,2019-03-27 17:15:00,2019-03-27 09:25:00,970,2,0,6057
Air India,1,BLR,DEL,BLR-DEL,0,2019-04-06 10:00:00,2019-04-06 12:45:00,165,5,1,5176
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-09 09:40:00,2019-06-09 04:25:00,1125,6,1,13014
IndiGo,3,BLR,DEL,BLR-DEL,1,2019-03-01 16:15:00,2019-03-01 20:35:00,260,4,0,7917
SpiceJet,8,DEL,COK,DEL-COK,1,2019-06-09 06:05:00,2019-06-09 11:20:00,315,6,1,5583
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-04-09 06:00:00,2019-04-09 08:45:00,165,1,0,7229
IndiGo,3,DEL,COK,DEL-COK,1,2019-05-18 16:00:00,2019-05-18 01:30:00,570,5,1,7191
Jet Airways,4,BOM,HYD,BOM-HYD,0,2019-06-12 19:35:00,2019-06-12 21:05:00,90,2,0,3210
IndiGo,3,DEL,COK,DEL-COK,1,2019-03-06 15:00:00,2019-03-06 01:35:00,635,2,0,14871
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-15 08:30:00,2019-05-15 19:15:00,645,2,0,8099
Air India,1,CCU,BLR,CCU-BLR,1,2019-05-21 09:25:00,2019-05-21 18:30:00,545,1,0,8366
IndiGo,3,MAA,CCU,MAA-CCU,0,2019-03-09 22:05:00,2019-03-09 00:25:00,140,5,1,6297
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-03 13:00:00,2019-03-03 21:00:00,480,6,1,18286
Jet Airways,4,DEL,COK,DEL-COK,1,2019-03-06 23:05:00,2019-03-06 19:45:00,1240,2,0,17024
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-04-24 07:10:00,2019-04-24 10:10:00,180,2,0,6144
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-09 06:00:00,2019-03-09 19:45:00,825,5,1,13941
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-05-09 18:55:00,2019-05-09 22:00:00,185,3,0,3702
