airline,airlineid,source,destination,route,total_stops,departuredatetime,arrivaldatetime,durationminutes,dayofweek,isweekend,price,Total_Stops,DepartureHour,DepartureDay,DepartureMonth,DepartureWeekday,IsWeekend,DaysUntilDeparture,price_min,price_max,price_avg,Label
8,8,2,0,CCU-BLR,0,2019-04-21 09:00:00,2019-04-21 11:25:00,0.02513464991023339,6,1,4439,0,0.3913043478260869,21,4,6,1,51,3480,31945,9158.164693593315,1
4,4,4,3,DEL-COK,2,2019-06-06 05:30:00,2019-06-06 04:25:00,0.4667863554757631,3,0,10368,2,0.21739130434782608,6,6,3,0,97,3876,52285,10539.014103129131,0
8,8,4,3,DEL-COK,1,2019-03-21 06:10:00,2019-03-21 11:20:00,0.0843806104129264,3,0,6065,1,0.2608695652173913,21,3,3,0,20,3876,52285,10539.014103129131,1
4,4,2,0,CCU-BLR,1,2019-05-24 18:55:00,2019-05-24 04:40:00,0.18312387791741475,4,0,8586,1,0.7826086956521738,24,5,4,0,84,3480,31945,9158.164693593315,0
3,3,4,3,DEL-COK,0,2019-03-18 14:30:00,2019-03-18 17:35:00,0.03949730700179534,0,0,5406,0,0.6086956521739131,18,3,0,0,17,3876,52285,10539.014103129131,1
4,4,4,3,DEL-COK,2,2019-06-06 18:25:00,2019-06-06 04:25:00,0.18850987432675048,3,0,12142,2,0.7826086956521738,6,6,3,0,97,3876,52285,10539.014103129131,0
4,4,4,3,DEL-COK,1,2019-06-06 02:15:00,2019-06-06 12:35:00,0.19569120287253144,3,0,14714,1,0.08695652173913043,6,6,3,0,97,3876,52285,10539.014103129131,0
4,4,4,3,DEL-COK,1,2019-06-15 02:15:00,2019-06-15 04:25:00,0.5368043087971275,5,1,10262,1,0.08695652173913043,15,6,5,1,106,3876,52285,10539.014103129131,0
1,1,0,4,BLR-DEL,1,2019-03-06 11:50:00,2019-03-06 23:55:00,0.23339317773788154,2,0,15434,1,0.4782608695652174,6,3,2,0,5,3257,79512,8017.424021838035,0
1,1,2,0,CCU-BLR,2,2019-05-18 12:00:00,2019-05-18 11:10:00,0.47217235188509876,5,1,10676,2,0.5217391304347826,18,5,5,1,78,3480,31945,9158.164693593315,0
3,3,2,0,CCU-BLR,0,2019-04-21 20:20:00,2019-04-21 22:55:00,0.02872531418312388,6,1,4804,0,0.8695652173913043,21,4,6,1,51,3480,31945,9158.164693593315,1
4,4,4,3,DEL-COK,2,2019-06-09 19:30:00,2019-06-09 12:35:00,0.3411131059245961,6,1,13014,2,0.8260869565217391,9,6,6,1,100,3876,52285,10539.014103129131,0
3,3,0,4,BLR-DEL,0,2019-05-03 10:10:00,2019-05-03 13:00:00,0.03411131059245961,4,0,3943,0,0.43478260869565216,3,5,4,0,63,3257,79512,8017.424021838035,1
1,1,1,5,BOM-HYD,2,2019-03-06 05:30:00,2019-03-06 22:00:00,0.3285457809694794,2,0,9678,2,0.21739130434782608,6,3,2,0,5,1759,25139,5059.187679083095,0
4,4,2,0,CCU-BLR,1,2019-05-15 08:25:00,2019-05-15 19:50:00,0.21903052064631956,2,0,14781,1,0.34782608695652173,15,5,2,0,75,3480,31945,9158.164693593315,0
6,6,4,3,DEL-COK,1,2019-05-15 09:00:00,2019-05-15 19:00:00,0.18850987432675048,2,0,10197,1,0.3913043478260869,15,5,2,0,75,3876,52285,10539.014103129131,0
1,1,4,3,DEL-COK,2,2019-05-09 05:55:00,2019-05-09 19:15:00,0.26032315978456017,3,0,10861,2,0.21739130434782608,9,5,3,0,69,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-05-01 21:10:00,2019-05-01 04:40:00,0.13464991023339318,2,0,10844,1,0.9130434782608695,1,5,2,0,61,3480,31945,9158.164693593315,0
1,1,4,3,DEL-COK,1,2019-05-21 17:20:00,2019-05-21 09:25:00,0.31956912028725315,1,0,7480,1,0.7391304347826086,21,5,1,0,81,3876,52285,10539.014103129131,1
3,3,4,3,DEL-COK,1,2019-06-24 17:10:00,2019-06-24 01:30:00,0.1526032315978456,0,0,5684,1,0.7391304347826086,24,6,0,0,115,3876,52285,10539.014103129131,1
4,4,4,3,DEL-COK,1,2019-06-06 16:00:00,2019-06-06 19:00:00,0.55475763016158,3,0,14714,1,0.6956521739130435,6,6,3,0,97,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-04-01 09:35:00,2019-04-01 18:00:00,0.15439856373429084,0,0,9314,1,0.3913043478260869,1,4,0,0,31,3480,31945,9158.164693593315,0
1,1,2,0,CCU-BLR,0,2019-03-15 20:45:00,2019-03-15 23:20:00,0.02872531418312388,4,0,4435,0,0.8695652173913043,15,3,4,0,14,3480,31945,9158.164693593315,1
6,6,4,3,DEL-COK,1,2019-06-27 07:30:00,2019-06-27 19:00:00,0.22082585278276484,3,0,11789,1,0.30434782608695654,27,6,3,0,118,3876,52285,10539.014103129131,0
8,8,0,4,BLR-DEL,0,2019-04-03 21:10:00,2019-04-03 00:05:00,0.035906642728904856,2,0,3919,0,0.9130434782608695,3,4,2,0,33,3257,79512,8017.424021838035,1
4,4,0,4,BLR-DEL,0,2019-04-06 15:15:00,2019-04-06 18:10:00,0.035906642728904856,5,1,5198,0,0.6521739130434783,6,4,5,1,36,3257,79512,8017.424021838035,1
8,8,0,4,BLR-DEL,0,2019-03-24 05:45:00,2019-03-24 08:35:00,0.03411131059245961,6,1,4273,0,0.21739130434782608,24,3,6,1,23,3257,79512,8017.424021838035,1
10,10,2,0,CCU-BLR,1,2019-05-09 17:00:00,2019-05-09 18:50:00,0.5296229802513466,3,0,8820,1,0.7391304347826086,9,5,3,0,69,3480,31945,9158.164693593315,0
3,3,1,5,BOM-HYD,0,2019-05-06 12:00:00,2019-05-06 13:30:00,0.005385996409335729,0,0,2754,0,0.5217391304347826,6,5,0,0,66,1759,25139,5059.187679083095,1
10,10,2,0,CCU-BLR,1,2019-06-09 20:20:00,2019-06-09 23:25:00,0.5565529622980252,6,1,8085,1,0.8695652173913043,9,6,6,1,100,3480,31945,9158.164693593315,1
4,4,2,0,CCU-BLR,1,2019-06-09 20:25:00,2019-06-09 21:05:00,0.5044883303411132,6,1,10539,1,0.8695652173913043,9,6,6,1,100,3480,31945,9158.164693593315,0
4,4,2,0,CCU-BLR,1,2019-06-09 09:35:00,2019-06-09 22:05:00,0.24236983842010773,6,1,14676,1,0.3913043478260869,9,6,6,1,100,3480,31945,9158.164693593315,0
4,4,4,3,DEL-COK,1,2019-03-27 02:15:00,2019-03-27 04:25:00,0.5368043087971275,2,0,6017,1,0.08695652173913043,27,3,2,0,26,3876,52285,10539.014103129131,1
4,4,0,4,BLR-DEL,0,2019-04-01 18:55:00,2019-04-01 22:00:00,0.03949730700179534,0,0,4544,0,0.7826086956521738,1,4,0,0,31,3257,79512,8017.424021838035,1
9,9,1,5,BOM-HYD,1,2019-03-06 13:05:00,2019-03-06 16:20:00,0.04308797127468582,2,0,4140,1,0.5652173913043478,6,3,2,0,5,1759,25139,5059.187679083095,1
4,4,0,4,BLR-DEL,0,2019-05-03 11:10:00,2019-05-03 14:05:00,0.035906642728904856,4,0,7229,0,0.4782608695652174,3,5,4,0,63,3257,79512,8017.424021838035,0
1,1,4,3,DEL-COK,2,2019-03-09 22:00:00,2019-03-09 19:15:00,0.4308797127468582,5,1,16373,2,0.9565217391304348,9,3,5,1,8,3876,52285,10539.014103129131,0
1,1,2,0,CCU-BLR,2,2019-05-01 05:50:00,2019-05-01 23:15:00,0.34829443447037706,2,0,10991,2,0.21739130434782608,1,5,2,0,61,3480,31945,9158.164693593315,0
4,4,2,0,CCU-BLR,1,2019-05-18 14:05:00,2019-05-18 12:00:00,0.44524236983842014,5,1,9663,1,0.6086956521739131,18,5,5,1,78,3480,31945,9158.164693593315,0
1,1,0,4,BLR-DEL,1,2019-03-01 22:00:00,2019-03-01 23:20:00,0.5188509874326751,4,0,14305,1,0.9565217391304348,1,3,4,0,0,3257,79512,8017.424021838035,0
0,0,4,3,DEL-COK,1,2019-05-15 16:45:00,2019-05-15 07:10:00,0.28366247755834834,2,0,6752,1,0.6956521739130435,15,5,2,0,75,3876,52285,10539.014103129131,1
4,4,2,0,CCU-BLR,1,2019-06-12 16:30:00,2019-06-12 09:20:00,0.33572710951526036,2,0,8529,1,0.6956521739130435,12,6,2,0,103,3480,31945,9158.164693593315,0
3,3,4,3,DEL-COK,0,2019-03-27 05:35:00,2019-03-27 08:50:00,0.04308797127468582,2,0,4729,0,0.21739130434782608,27,3,2,0,26,3876,52285,10539.014103129131,1
6,6,4,3,DEL-COK,1,2019-05-18 08:45:00,2019-05-18 21:00:00,0.236983842010772,5,1,7670,1,0.34782608695652173,18,5,5,1,78,3876,52285,10539.014103129131,1
4,4,1,5,BOM-HYD,0,2019-05-03 10:20:00,2019-05-03 11:50:00,0.005385996409335729,4,0,4995,0,0.43478260869565216,3,5,4,0,63,1759,25139,5059.187679083095,0
4,4,0,4,BLR-DEL,0,2019-05-01 08:20:00,2019-05-01 11:20:00,0.037701974865350096,2,0,7229,0,0.34782608695652173,1,5,2,0,61,3257,79512,8017.424021838035,0
3,3,0,4,BLR-DEL,0,2019-04-27 07:10:00,2019-04-27 10:05:00,0.035906642728904856,5,1,4823,0,0.30434782608695654,27,4,5,1,57,3257,79512,8017.424021838035,1
0,0,2,0,CCU-BLR,0,2019-03-27 19:35:00,2019-03-27 22:05:00,0.026929982046678638,2,0,3782,0,0.8260869565217391,27,3,2,0,26,3480,31945,9158.164693593315,1
4,4,4,3,DEL-COK,1,2019-05-21 18:15:00,2019-05-21 19:00:00,0.5062836624775584,1,0,12898,1,0.7826086956521738,21,5,1,0,81,3876,52285,10539.014103129131,0
8,8,2,0,CCU-BLR,0,2019-05-24 22:20:00,2019-05-24 00:40:00,0.02333931777378815,4,0,3841,0,0.9565217391304348,24,5,4,0,84,3480,31945,9158.164693593315,1
6,6,4,3,DEL-COK,1,2019-05-18 10:35:00,2019-05-18 19:00:00,0.15439856373429084,5,1,9627,1,0.43478260869565216,18,5,5,1,78,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-06-09 21:10:00,2019-06-09 12:00:00,0.2926391382405745,6,1,14571,1,0.9130434782608695,9,6,6,1,100,3480,31945,9158.164693593315,0
3,3,2,0,CCU-BLR,0,2019-03-24 15:20:00,2019-03-24 17:55:00,0.02872531418312388,6,1,6985,0,0.6521739130434783,24,3,6,1,23,3480,31945,9158.164693593315,1
4,4,1,5,BOM-HYD,0,2019-06-21 07:05:00,2019-06-21 08:30:00,0.003590664272890485,4,0,8040,0,0.30434782608695654,21,6,4,0,112,1759,25139,5059.187679083095,0
3,3,2,0,CCU-BLR,0,2019-06-21 22:15:00,2019-06-21 00:50:00,0.02872531418312388,4,0,4804,0,0.9565217391304348,21,6,4,0,112,3480,31945,9158.164693593315,1
6,6,4,3,DEL-COK,1,2019-06-27 04:55:00,2019-06-27 19:00:00,0.2764811490125674,3,0,10678,1,0.17391304347826086,27,6,3,0,118,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-03-24 16:55:00,2019-03-24 18:10:00,0.5170556552962299,6,1,14231,1,0.6956521739130435,24,3,6,1,23,3480,31945,9158.164693593315,0
4,4,2,0,CCU-BLR,1,2019-06-12 20:00:00,2019-06-12 16:20:00,0.41113105924596055,2,0,8529,1,0.8695652173913043,12,6,2,0,103,3480,31945,9158.164693593315,0
1,1,4,3,DEL-COK,2,2019-06-24 10:55:00,2019-06-24 19:15:00,0.1526032315978456,0,0,11753,2,0.43478260869565216,24,6,0,0,115,3876,52285,10539.014103129131,0
4,4,4,3,DEL-COK,2,2019-05-18 23:05:00,2019-05-18 04:25:00,0.6050269299820468,5,1,16704,2,1.0,18,5,5,1,78,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-06-06 18:55:00,2019-06-06 04:40:00,0.18312387791741475,3,0,13374,1,0.7826086956521738,6,6,3,0,97,3480,31945,9158.164693593315,0
1,1,1,5,BOM-HYD,0,2019-05-01 21:05:00,2019-05-01 22:25:00,0.0017953321364452407,2,0,3625,0,0.9130434782608695,1,5,2,0,61,1759,25139,5059.187679083095,1
4,4,4,3,DEL-COK,1,2019-05-21 16:00:00,2019-05-21 19:00:00,0.55475763016158,1,0,16079,1,0.6956521739130435,21,5,1,0,81,3876,52285,10539.014103129131,0
4,4,4,3,DEL-COK,1,2019-06-27 20:55:00,2019-06-27 12:35:00,0.31059245960502696,3,0,10262,1,0.8695652173913043,27,6,3,0,118,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-05-15 06:30:00,2019-05-15 12:00:00,0.09156193895870737,2,0,9663,1,0.2608695652173913,15,5,2,0,75,3480,31945,9158.164693593315,0
6,6,4,3,DEL-COK,1,2019-05-18 18:00:00,2019-05-18 01:30:00,0.13464991023339318,5,1,9595,1,0.7826086956521738,18,5,5,1,78,3876,52285,10539.014103129131,0
3,3,2,0,CCU-BLR,0,2019-06-24 17:15:00,2019-06-24 19:50:00,0.02872531418312388,0,0,4804,0,0.7391304347826086,24,6,0,0,115,3480,31945,9158.164693593315,1
1,1,2,0,CCU-BLR,2,2019-06-09 10:00:00,2019-06-09 05:25:00,0.3913824057450629,6,1,12744,2,0.43478260869565216,9,6,6,1,100,3480,31945,9158.164693593315,0
1,1,0,4,BLR-DEL,0,2019-06-01 13:20:00,2019-06-01 16:10:00,0.03411131059245961,5,1,6961,0,0.5652173913043478,1,6,5,1,92,3257,79512,8017.424021838035,1
4,4,2,0,CCU-BLR,1,2019-05-06 14:05:00,2019-05-06 04:40:00,0.2872531418312388,0,0,9663,1,0.6086956521739131,6,5,0,0,66,3480,31945,9158.164693593315,0
6,6,4,3,DEL-COK,1,2019-05-21 10:35:00,2019-05-21 19:15:00,0.15978456014362658,1,0,7575,1,0.43478260869565216,21,5,1,0,81,3876,52285,10539.014103129131,1
1,1,0,4,BLR-DEL,2,2019-03-03 19:10:00,2019-03-03 10:35:00,0.3052064631956912,6,1,13355,2,0.8260869565217391,3,3,6,1,2,3257,79512,8017.424021838035,0
1,1,2,0,CCU-BLR,2,2019-05-24 09:25:00,2019-05-24 13:45:00,0.5834829443447038,4,0,12592,2,0.3913043478260869,24,5,4,0,84,3480,31945,9158.164693593315,0
1,1,1,5,BOM-HYD,0,2019-06-01 13:55:00,2019-06-01 15:25:00,0.005385996409335729,5,1,3625,0,0.5652173913043478,1,6,5,1,92,1759,25139,5059.187679083095,1
4,4,4,3,DEL-COK,1,2019-06-24 15:00:00,2019-06-24 04:25:00,0.2621184919210054,0,0,10262,1,0.6521739130434783,24,6,0,0,115,3876,52285,10539.014103129131,0
1,1,4,3,DEL-COK,2,2019-05-21 19:45:00,2019-05-21 19:15:00,0.4793536804308798,1,0,9443,2,0.8260869565217391,21,5,1,0,81,3876,52285,10539.014103129131,1
1,1,4,3,DEL-COK,1,2019-03-09 08:40:00,2019-03-09 19:15:00,0.20107719928186718,5,1,18959,1,0.34782608695652173,9,3,5,1,8,3876,52285,10539.014103129131,0
3,3,1,5,BOM-HYD,0,2019-03-03 06:20:00,2019-03-03 07:45:00,0.003590664272890485,6,1,4784,0,0.2608695652173913,3,3,6,1,2,1759,25139,5059.187679083095,0
1,1,2,0,CCU-BLR,1,2019-04-01 17:30:00,2019-04-01 12:00:00,0.3716337522441652,0,0,7893,1,0.7391304347826086,1,4,0,0,31,3480,31945,9158.164693593315,1
1,1,4,3,DEL-COK,2,2019-06-27 06:50:00,2019-06-27 07:40:00,0.5080789946140036,3,0,14431,2,0.2608695652173913,27,6,3,0,118,3876,52285,10539.014103129131,0
5,5,0,4,BLR-DEL,1,2019-03-01 05:45:00,2019-03-01 11:25:00,0.09515260323159785,4,0,79512,1,0.21739130434782608,1,3,4,0,0,3257,79512,8017.424021838035,0
4,4,1,5,BOM-HYD,0,2019-05-24 19:35:00,2019-05-24 21:05:00,0.005385996409335729,4,0,3210,0,0.8260869565217391,24,5,4,0,84,1759,25139,5059.187679083095,1
6,6,4,3,DEL-COK,1,2019-03-09 06:00:00,2019-03-09 21:00:00,0.29622980251346503,5,1,13677,1,0.2608695652173913,9,3,5,1,8,3876,52285,10539.014103129131,0
1,1,4,3,DEL-COK,1,2019-05-27 06:05:00,2019-05-27 09:25:00,0.5619389587073609,0,0,7480,1,0.2608695652173913,27,5,0,0,87,3876,52285,10539.014103129131,1
1,1,4,3,DEL-COK,1,2019-06-24 19:00:00,2019-06-24 07:40:00,0.24596050269299824,0,0,8372,1,0.8260869565217391,24,6,0,0,115,3876,52285,10539.014103129131,1
4,4,4,3,DEL-COK,2,2019-03-27 05:25:00,2019-03-27 04:25:00,0.4685816876122083,2,0,11664,2,0.21739130434782608,27,3,2,0,26,3876,52285,10539.014103129131,0
1,1,0,4,BLR-DEL,0,2019-06-18 10:00:00,2019-06-18 12:45:00,0.03231597845601437,1,0,6961,0,0.43478260869565216,18,6,1,0,109,3257,79512,8017.424021838035,1
1,1,0,4,BLR-DEL,0,2019-04-24 17:00:00,2019-04-24 19:45:00,0.03231597845601437,2,0,6121,0,0.7391304347826086,24,4,2,0,54,3257,79512,8017.424021838035,1
1,1,0,4,BLR-DEL,0,2019-04-12 06:10:00,2019-04-12 08:55:00,0.03231597845601437,4,0,5911,0,0.2608695652173913,12,4,4,0,42,3257,79512,8017.424021838035,1
2,2,0,4,BLR-DEL,0,2019-05-06 11:40:00,2019-05-06 14:30:00,0.03411131059245961,0,0,3398,0,0.4782608695652174,6,5,0,0,66,3257,79512,8017.424021838035,1
6,6,4,3,DEL-COK,1,2019-06-09 19:00:00,2019-06-09 01:30:00,0.11310592459605028,6,1,7530,1,0.8260869565217391,9,6,6,1,100,3876,52285,10539.014103129131,1
2,2,0,4,BLR-DEL,0,2019-05-24 20:55:00,2019-05-24 23:40:00,0.03231597845601437,4,0,3419,0,0.8695652173913043,24,5,4,0,84,3257,79512,8017.424021838035,1
10,10,0,4,BLR-DEL,0,2019-03-24 21:10:00,2019-03-24 00:05:00,0.035906642728904856,6,1,6558,0,0.9130434782608695,24,3,6,1,23,3257,79512,8017.424021838035,1
1,1,2,0,CCU-BLR,1,2019-06-09 20:30:00,2019-06-09 20:25:00,0.4883303411131059,6,1,10203,1,0.8695652173913043,9,6,6,1,100,3480,31945,9158.164693593315,0
4,4,0,4,BLR-DEL,1,2019-03-12 18:55:00,2019-03-12 20:20:00,0.5206463195691203,1,0,11087,1,0.7826086956521738,12,3,1,0,11,3257,79512,8017.424021838035,0
8,8,0,4,BLR-DEL,0,2019-03-24 20:30:00,2019-03-24 23:20:00,0.03411131059245961,6,1,5575,0,0.8695652173913043,24,3,6,1,23,3257,79512,8017.424021838035,1
0,0,4,3,DEL-COK,1,2019-04-24 07:55:00,2019-04-24 22:25:00,0.28545780969479356,2,0,6152,1,0.30434782608695654,24,4,2,0,54,3876,52285,10539.014103129131,1
4,4,2,0,CCU-BLR,1,2019-05-09 10:20:00,2019-05-09 17:35:00,0.12926391382405744,3,0,5608,1,0.43478260869565216,9,5,3,0,69,3480,31945,9158.164693593315,1
4,4,0,4,BLR-DEL,1,2019-03-06 11:40:00,2019-03-06 10:25:00,0.4631956912028726,2,0,17261,1,0.4782608695652174,6,3,2,0,5,3257,79512,8017.424021838035,0
4,4,4,3,DEL-COK,2,2019-05-09 09:40:00,2019-05-09 12:35:00,0.5529622980251347,3,0,15129,2,0.3913043478260869,9,5,3,0,69,3876,52285,10539.014103129131,0
2,2,0,4,BLR-DEL,0,2019-05-06 20:55:00,2019-05-06 23:40:00,0.03231597845601437,0,0,3419,0,0.8695652173913043,6,5,0,0,66,3257,79512,8017.424021838035,1
3,3,4,3,DEL-COK,1,2019-03-21 10:45:00,2019-03-21 15:30:00,0.07540394973070018,3,0,6218,1,0.43478260869565216,21,3,3,0,20,3876,52285,10539.014103129131,1
4,4,4,3,DEL-COK,1,2019-06-03 02:15:00,2019-06-03 12:35:00,0.19569120287253144,0,0,14714,1,0.08695652173913043,3,6,0,0,94,3876,52285,10539.014103129131,0
6,6,4,3,DEL-COK,1,2019-06-03 11:30:00,2019-06-03 19:15:00,0.1400359066427289,0,0,14848,1,0.4782608695652174,3,6,0,0,94,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-05-12 10:20:00,2019-05-12 17:35:00,0.12926391382405744,6,1,9358,1,0.43478260869565216,12,5,6,1,72,3480,31945,9158.164693593315,0
1,1,2,0,CCU-BLR,1,2019-05-06 09:25:00,2019-05-06 07:55:00,0.45780969479353684,0,0,8366,1,0.3913043478260869,6,5,0,0,66,3480,31945,9158.164693593315,0
6,6,4,3,DEL-COK,1,2019-03-06 11:30:00,2019-03-06 19:15:00,0.1400359066427289,2,0,15342,1,0.4782608695652174,6,3,2,0,5,3876,52285,10539.014103129131,0
4,4,1,5,BOM-HYD,0,2019-03-21 03:05:00,2019-03-21 04:25:00,0.0017953321364452407,3,0,5678,0,0.13043478260869565,21,3,3,0,20,1759,25139,5059.187679083095,0
3,3,2,0,CCU-BLR,0,2019-05-06 22:15:00,2019-05-06 00:50:00,0.02872531418312388,0,0,4804,0,0.9565217391304348,6,5,0,0,66,3480,31945,9158.164693593315,1
4,4,2,0,CCU-BLR,1,2019-05-24 08:25:00,2019-05-24 16:20:00,0.14362657091561942,4,0,14571,1,0.34782608695652173,24,5,4,0,84,3480,31945,9158.164693593315,0
4,4,2,0,CCU-BLR,1,2019-04-01 08:25:00,2019-04-01 20:45:00,0.23877917414721728,0,0,12681,1,0.34782608695652173,1,4,0,0,31,3480,31945,9158.164693593315,0
4,4,0,4,BLR-DEL,1,2019-03-06 21:25:00,2019-03-06 10:25:00,0.2531418312387792,2,0,17261,1,0.9130434782608695,6,3,2,0,5,3257,79512,8017.424021838035,0
10,10,2,0,CCU-BLR,1,2019-06-09 17:00:00,2019-06-09 10:45:00,0.355475763016158,6,1,9922,1,0.7391304347826086,9,6,6,1,100,3480,31945,9158.164693593315,0
4,4,2,0,CCU-BLR,1,2019-05-18 18:55:00,2019-05-18 12:00:00,0.3411131059245961,5,1,10844,1,0.7826086956521738,18,5,5,1,78,3480,31945,9158.164693593315,0
8,8,0,4,BLR-DEL,0,2019-04-21 05:55:00,2019-04-21 08:35:00,0.03052064631956912,6,1,4423,0,0.21739130434782608,21,4,6,1,51,3257,79512,8017.424021838035,1
3,3,0,4,BLR-DEL,0,2019-05-24 01:30:00,2019-05-24 04:15:00,0.03231597845601437,4,0,3419,0,0.043478260869565216,24,5,4,0,84,3257,79512,8017.424021838035,1
4,4,4,3,DEL-COK,1,2019-06-24 22:50:00,2019-06-24 04:25:00,0.09335727109515261,0,0,14714,1,0.9565217391304348,24,6,0,0,115,3876,52285,10539.014103129131,0
4,4,0,4,BLR-DEL,1,2019-03-09 05:45:00,2019-03-09 11:25:00,0.09515260323159785,5,1,11087,1,0.21739130434782608,9,3,5,1,8,3257,79512,8017.424021838035,0
3,3,4,3,DEL-COK,1,2019-06-27 16:00:00,2019-06-27 01:30:00,0.177737881508079,3,0,6316,1,0.6956521739130435,27,6,3,0,118,3876,52285,10539.014103129131,1
8,8,6,2,MAA-CCU,0,2019-05-27 09:45:00,2019-05-27 12:00:00,0.02154398563734291,0,0,3543,0,0.3913043478260869,27,5,0,0,87,3145,19630,4788.0837696335075,1
4,4,2,0,CCU-BLR,1,2019-06-06 18:55:00,2019-06-06 12:00:00,0.3411131059245961,3,0,14571,1,0.7826086956521738,6,6,3,0,97,3480,31945,9158.164693593315,0
4,4,2,0,CCU-BLR,1,2019-06-09 09:35:00,2019-06-09 18:00:00,0.15439856373429084,6,1,14676,1,0.3913043478260869,9,6,6,1,100,3480,31945,9158.164693593315,0
4,4,0,4,BLR-DEL,1,2019-03-06 16:55:00,2019-03-06 09:30:00,0.3303411131059246,2,0,17261,1,0.6956521739130435,6,3,2,0,5,3257,79512,8017.424021838035,0
4,4,2,0,CCU-BLR,1,2019-05-15 08:25:00,2019-05-15 23:35:00,0.2998204667863555,2,0,13941,1,0.34782608695652173,15,5,2,0,75,3480,31945,9158.164693593315,0
1,1,4,3,DEL-COK,1,2019-03-03 06:10:00,2019-03-03 08:15:00,0.5350089766606823,6,1,13348,1,0.2608695652173913,3,3,6,1,2,3876,52285,10539.014103129131,0
4,4,0,4,BLR-DEL,0,2019-06-18 11:10:00,2019-06-18 14:05:00,0.035906642728904856,1,0,8016,0,0.4782608695652174,18,6,1,0,109,3257,79512,8017.424021838035,0
4,4,4,3,DEL-COK,1,2019-05-27 07:05:00,2019-05-27 12:35:00,0.09156193895870737,0,0,12898,1,0.30434782608695654,27,5,0,0,87,3876,52285,10539.014103129131,0
4,4,0,4,BLR-DEL,0,2019-04-09 18:55:00,2019-04-09 22:00:00,0.03949730700179534,1,0,7229,0,0.7826086956521738,9,4,1,0,39,3257,79512,8017.424021838035,0
8,8,1,5,BOM-HYD,0,2019-06-27 05:45:00,2019-06-27 07:15:00,0.005385996409335729,3,0,2017,0,0.21739130434782608,27,6,3,0,118,1759,25139,5059.187679083095,1
4,4,0,4,BLR-DEL,1,2019-03-06 08:00:00,2019-03-06 19:10:00,0.21364452423698388,2,0,16736,1,0.34782608695652173,6,3,2,0,5,3257,79512,8017.424021838035,0
8,8,2,0,CCU-BLR,0,2019-06-18 17:10:00,2019-06-18 19:40:00,0.026929982046678638,1,0,3873,0,0.7391304347826086,18,6,1,0,109,3480,31945,9158.164693593315,1
3,3,4,3,DEL-COK,1,2019-05-09 14:20:00,2019-05-09 22:30:00,0.1490125673249551,3,0,6704,1,0.6086956521739131,9,5,3,0,69,3876,52285,10539.014103129131,1
4,4,2,0,CCU-BLR,1,2019-06-06 18:55:00,2019-06-06 19:50:00,0.5098743267504489,3,0,10844,1,0.7826086956521738,6,6,3,0,97,3480,31945,9158.164693593315,0
10,10,0,4,BLR-DEL,0,2019-03-09 19:40:00,2019-03-09 22:20:00,0.03052064631956912,5,1,7450,0,0.8260869565217391,9,3,5,1,8,3257,79512,8017.424021838035,0
4,4,0,4,BLR-DEL,1,2019-03-06 16:55:00,2019-03-06 05:05:00,0.23518850987432677,2,0,16736,1,0.6956521739130435,6,3,2,0,5,3257,79512,8017.424021838035,0
4,4,4,3,DEL-COK,1,2019-06-15 15:00:00,2019-06-15 12:35:00,0.4380610412926392,5,1,10262,1,0.6521739130434783,15,6,5,1,106,3876,52285,10539.014103129131,0
1,1,2,0,CCU-BLR,2,2019-05-01 05:50:00,2019-05-01 16:15:00,0.7145421903052065,2,0,10991,2,0.21739130434782608,1,5,2,0,61,3480,31945,9158.164693593315,0
8,8,0,4,BLR-DEL,0,2019-06-06 21:10:00,2019-06-06 00:05:00,0.035906642728904856,3,0,3311,0,0.9130434782608695,6,6,3,0,97,3257,79512,8017.424021838035,1
3,3,4,3,DEL-COK,1,2019-05-24 10:35:00,2019-05-24 01:30:00,0.2944344703770198,4,0,7081,1,0.43478260869565216,24,5,4,0,84,3876,52285,10539.014103129131,1
3,3,0,4,BLR-DEL,0,2019-04-27 21:15:00,2019-04-27 00:15:00,0.037701974865350096,5,1,3943,0,0.9130434782608695,27,4,5,1,57,3257,79512,8017.424021838035,1
1,1,4,3,DEL-COK,1,2019-05-21 13:00:00,2019-05-21 19:15:00,0.10771992818671454,1,0,8372,1,0.5652173913043478,21,5,1,0,81,3876,52285,10539.014103129131,1
1,1,4,3,DEL-COK,2,2019-03-09 19:45:00,2019-03-09 19:15:00,0.4793536804308798,5,1,11701,2,0.8260869565217391,9,3,5,1,8,3876,52285,10539.014103129131,0
4,4,0,4,BLR-DEL,0,2019-06-03 15:15:00,2019-06-03 18:10:00,0.035906642728904856,0,0,5769,0,0.6521739130434783,3,6,0,0,94,3257,79512,8017.424021838035,1
